pair,start_date,end_date,total_return,annual_return,annual_volatility,sharpe_ratio
2308-8069,2022-10-14,2024-10-14,0.09533150352294698,0.04886179358744584,0.12444811334887769,0.4455167649566574
2308-2393,2022-10-14,2024-10-14,0.3526309128208415,0.17145593738891773,0.2271403656600578,0.8060777533541917
2308-00726B,2022-10-14,2024-10-14,0.9048166991506642,0.4015786442853173,0.7169944485354549,0.834767945923823
2308-3491,2022-10-14,2024-10-14,-0.022939246891374252,-0.012084444108026936,0.12138431942195942,-0.039351714269521935
2308-6890,2022-10-14,2024-10-14,0.018101198983879112,0.009442869324023329,0.1448855982337451,0.13704230945277154
2308-2923,2022-10-14,2024-10-14,2.987485951212815,1.0640081762427638,1.1667697473078358,1.110006019336523
2308-1231,2022-10-14,2024-10-14,-0.06946543901627643,-0.03701683595488528,0.17680376728041752,-0.1247352026854673
2308-6561,2022-10-14,2024-10-14,-0.004319513275479033,-0.002265361724638875,0.10863827667004648,0.0336557538669872
2308-2312,2022-10-14,2024-10-14,2.696690877177498,0.9837280842100922,1.1892598120427742,1.0466134604614385
00662-3362,2022-10-14,2024-10-14,0.06104524432400159,0.03153082689295897,0.052565880315191375,0.616673195480669
00662-2337,2022-10-14,2024-10-14,1.0908686700003105,0.4717089040819503,0.37756511908612966,1.2044151512869483
00662-9930,2022-10-14,2024-10-14,-0.0923865026965712,-0.04951789076657838,0.18196629656947205,-0.18613974141222273
00662-4743,2022-10-14,2024-10-14,0.22064828012673093,0.11010874496586633,0.07011906975622945,1.5243650149950925
00662-6550,2022-10-14,2024-10-14,0.15310407044659197,0.07749046889958536,0.13063189317414237,0.6397721455155686
00662-2357,2022-10-14,2024-10-14,-0.13257135620679505,-0.07180304383352945,0.05088406351601037,-1.4385368803075567
00662-1514,2022-10-14,2024-10-14,-0.05959251836305335,-0.03167740793249168,0.06561580184202626,-0.45765915081589126
00662-6451,2022-10-14,2024-10-14,0.02518822422693902,0.013118166467506463,0.06053831292455938,0.24539774217683705
00662-1303,2022-10-14,2024-10-14,0.06524547623085694,0.033668141232284225,0.1373120290886938,0.3109572300062886
00662-4128,2022-10-14,2024-10-14,0.22821187152479946,0.11370722739511388,0.17470161015723035,0.7029148126337585
00662-2363,2022-10-14,2024-10-14,0.21320241481558092,0.10655588833433519,0.1433629585937105,0.7772156374180724
00662-2002,2022-10-14,2024-10-14,0.20049658728062733,0.10046913814588619,0.33929849455019273,0.458529424685143
00662-3042,2022-10-14,2024-10-14,0.08134980875835328,0.041825986116146484,0.10245003679413558,0.4510739309227946
00662-6274,2022-10-14,2024-10-14,0.06855786819949151,0.03535084444854853,0.06634184570023956,0.5566170988432149
00662-9958,2022-10-14,2024-10-14,0.04812066051654121,0.02492867677779471,0.05393038830792054,0.4835451236644632
00662-6589,2022-10-14,2024-10-14,-0.07526561776423135,-0.04016624397519039,0.09247348441907634,-0.39673896398929565
00662-9917,2022-10-14,2024-10-14,0.01995812961044284,0.010407039086583985,0.0945621341642975,0.15639638275517
00662-2851,2022-10-14,2024-10-14,0.0752523931545928,0.03874411543851824,0.3353768022252515,0.2832997557542754
00662-5871,2022-10-14,2024-10-14,0.1993393265521498,0.09991322964875488,0.05633586547983526,1.718602575213106
00662-2885,2022-10-14,2024-10-14,0.4365492402143625,0.20898680158130842,0.16847699656107507,1.2111512948758858
00662-6605,2022-10-14,2024-10-14,-0.025417008942632987,-0.013397779763314983,0.07866988096691742,-0.13201754791216955
00662-1802,2022-10-14,2024-10-14,-0.3691344986259476,-0.21442948770901896,0.6268307286297606,-0.02982854882907674
00662-00915,2022-10-14,2024-10-14,0.2778946071457679,0.1370869042797735,0.10350115219323926,1.2921844496623724
6191-3014,2022-10-14,2024-10-14,0.1320721476649586,0.06714910170166108,0.08417428993900923,0.8136771969999531
6191-6579,2022-10-14,2024-10-14,0.45674128742021275,0.2178602267253121,0.14125399428529836,1.4663049918695876
6191-2441,2022-10-14,2024-10-14,0.9347835109851982,0.41308779643337673,0.21602504882002244,1.708769214452097
6191-2455,2022-10-14,2024-10-14,0.14719887528793316,0.07459602525603816,0.11740392575033749,0.6707555568709013
6191-4743,2022-10-14,2024-10-14,0.07368712375631395,0.037951626343254635,0.10042972941931642,0.42065731793093114
6191-1215,2022-10-14,2024-10-14,0.48403439058204123,0.22976167631128752,0.19868344099128038,1.138297215121873
6191-0056,2022-10-14,2024-10-14,0.20359885014903073,0.10195810181013704,0.157596850749692,0.6933191975549726
6191-6285,2022-10-14,2024-10-14,0.07886828065099849,0.04057272637257184,0.0955217189208146,0.46374540340860915
6191-3706,2022-10-14,2024-10-14,-0.18644677980823385,-0.10246695958451917,0.3631898509666706,-0.1102835526589269
6191-8081,2022-10-14,2024-10-14,0.11279021542373399,0.05758753292838152,0.105045242871624,0.5845997507583226
6191-6669,2022-10-14,2024-10-14,0.22435418815771233,0.111873203950734,0.1054452559528047,1.0572881947191874
6191-3260,2022-10-14,2024-10-14,0.317674123187676,0.15549598683068086,0.17533608226742722,0.9104418857081488
6191-00680L,2022-10-14,2024-10-14,-0.8902613967941423,-0.6857783357787995,1.107730534302114,-0.4174685916649418
6191-4128,2022-10-14,2024-10-14,0.730167701622765,0.33271239722779555,0.19785088626589709,1.5479858816074863
6191-6271,2022-10-14,2024-10-14,-0.06160505054939683,-0.032763642724065206,0.17581022115712394,-0.09926864942295029
6191-6589,2022-10-14,2024-10-14,0.340042982428797,0.1657316437651367,0.12628867191749885,1.2769694521824841
6191-2103,2022-10-14,2024-10-14,2.0365543610124024,0.7894664042884583,0.5124451778260778,1.3835179634273547
6191-2498,2022-10-14,2024-10-14,1.430179505383978,0.5923525246662414,0.2845817515546704,1.7748336597445082
6191-2458,2022-10-14,2024-10-14,0.15553047378266327,0.07867772940571573,0.10828049987891698,0.7533364596511705
6191-2886,2022-10-14,2024-10-14,-0.3581180055901748,-0.2072721161743384,0.2811680018952632,-0.6845539181241096
6191-3596,2022-10-14,2024-10-14,0.17535864170332038,0.08833569471232766,0.12040944998498068,0.7624717254696893
6191-8210,2022-10-14,2024-10-14,0.2903168026579935,0.14286455270745285,0.10740476052736664,1.2969678840043284
6191-1802,2022-10-14,2024-10-14,0.055743140058188825,0.02882705774879915,0.7340919380842801,0.4510419089390918
6191-6412,2022-10-14,2024-10-14,0.4250659858012498,0.20391397089814092,0.11126339260819641,1.7232754440447997
00779B-8081,2022-10-14,2024-10-14,0.02658234931748689,0.01383972769160077,0.05412783294261217,0.28093431868426866
00779B-3715,2022-10-14,2024-10-14,0.015205305117646685,0.007937568588357303,0.04865336869117488,0.1867885914292286
00779B-8016,2022-10-14,2024-10-14,0.04168430126057072,0.02162639280312931,0.05187945150085492,0.43829524345644666
00779B-00679B,2022-10-14,2024-10-14,0.009519942064840766,0.004976328668745526,0.017364842372997555,0.29449316434340717
00779B-3596,2022-10-14,2024-10-14,-0.02533287422159952,-0.013353158171427553,0.054517228737322225,-0.21928696537682071
3374-2524,2022-10-14,2024-10-14,-0.2233975086156367,-0.12406031127602543,0.3384689133798709,-0.21922550290946713
3374-4583,2022-10-14,2024-10-14,-0.29355123356267815,-0.1664491913168657,0.21952489371119666,-0.7161533727726919
3374-3013,2022-10-14,2024-10-14,0.17179112029079535,0.0866037713584069,0.3026997062645849,0.42566275452785635
3374-8069,2022-10-14,2024-10-14,0.4883331076117573,0.23162664770340283,0.18177814957695532,1.2369263066865985
3374-6442,2022-10-14,2024-10-14,-0.11223258786844295,-0.060463817924961034,0.1840929867083691,-0.2449823555535942
3374-1736,2022-10-14,2024-10-14,-0.10187590136035807,-0.054737311303101284,0.3221728699546085,-0.008450460768515765
3374-2015,2022-10-14,2024-10-14,1.4347208433238277,0.5939108103977194,0.4065804403647482,1.3477682446757908
3374-2362,2022-10-14,2024-10-14,-0.4444410696744252,-0.26504298278892024,0.6439389044318455,-0.11823622483028146
3374-3450,2022-10-14,2024-10-14,0.08720509910955933,0.04477769969379251,0.2307045358923477,0.3047526720248827
3374-6890,2022-10-14,2024-10-14,-0.12016474736760963,-0.06487127427700785,0.2050241161051255,-0.2227704853795726
3374-6869,2022-10-14,2024-10-14,0.11346439339411808,0.057923170389092594,0.2374511900203512,0.3573555623326003
3374-2923,2022-10-14,2024-10-14,-0.9920379887332045,-0.9205071720871898,2.28711149711745,0.7639806005000961
3374-6505,2022-10-14,2024-10-14,0.1101102703632202,0.056252372108502945,0.3397973631051079,0.332408268115232
3374-8070,2022-10-14,2024-10-14,-0.6303475220779361,-0.4063049959265096,0.5666794389134314,-0.6319184627011935
3374-2881,2022-10-14,2024-10-14,0.3663635533748658,0.17767193057388803,0.23619409218040385,0.8082500521692065
3374-2882,2022-10-14,2024-10-14,0.2227980234137636,0.11113259204265928,0.38029399613165754,0.4705722648873686
3374-2312,2022-10-14,2024-10-14,15.624192243113244,3.3607017175772786,1.813131989738773,1.5126047502021982
00919-2530,2022-10-14,2024-10-14,-0.08057760573531299,-0.043058832766131226,0.08426142221044114,-0.4801907405773389
00919-3362,2022-10-14,2024-10-14,0.09693530540828253,0.04966611120257931,0.05649321820584855,0.8861325452683732
00919-2337,2022-10-14,2024-10-14,0.36141725749380954,0.17543646305212235,0.10880097182164301,1.5397395221805177
00919-6196,2022-10-14,2024-10-14,-0.06939421146060541,-0.03697821866621455,0.0440214869718653,-0.8338172247279388
00919-3005,2022-10-14,2024-10-14,0.05657133170470193,0.029249813324150456,0.07751654202313758,0.41110029814997323
00919-9930,2022-10-14,2024-10-14,-0.11534743207787444,-0.06219231762856662,0.07785035737322953,-0.7855498257104213
00919-4743,2022-10-14,2024-10-14,-0.02541237067772959,-0.01339531977082097,0.08198311055615246,-0.12249435911881372
00919-1215,2022-10-14,2024-10-14,-0.14272672286266,-0.07751221562088634,0.06258232610171681,-1.2577289798732236
00919-9940,2022-10-14,2024-10-14,0.0725961043475049,0.03739892260683509,0.10461370825716003,0.40317068624332897
00919-4915,2022-10-14,2024-10-14,-0.06022086501994722,-0.03201642991210549,0.05835259026075178,-0.5285030760018316
00919-1514,2022-10-14,2024-10-14,-0.024917162714607845,-0.013132708814991349,0.06824099460605625,-0.15976284125792545
00919-3711,2022-10-14,2024-10-14,-0.06232961183200128,-0.0331549855584346,0.044746185029215096,-0.731132183404629
00919-6669,2022-10-14,2024-10-14,0.21580759514737982,0.10780014942965005,0.0644527241881665,1.6205913361249367
00919-6451,2022-10-14,2024-10-14,-0.012892539837966944,-0.006775373765667453,0.05625883761369266,-0.09271389051679937
00919-4938,2022-10-14,2024-10-14,-0.04546947129164134,-0.024085623029223815,0.05865239917369656,-0.3863313981451099
00919-1303,2022-10-14,2024-10-14,0.010728156337917794,0.005606294046731578,0.09244866724974808,0.10766730521858124
00919-00680L,2022-10-14,2024-10-14,-0.14936651252043637,-0.08126241333972357,0.19644822484888477,-0.33255567204511116
00919-4128,2022-10-14,2024-10-14,-0.022476099132750966,-0.011839129003340509,0.10833881653953109,-0.05386141640363664
00919-2607,2022-10-14,2024-10-14,0.15896583709092796,0.08035665494149297,0.11808721952470332,0.7120227734031893
00919-2439,2022-10-14,2024-10-14,0.04376931952255185,0.022697208032337105,0.061709247120442394,0.3943648836170186
00919-6139,2022-10-14,2024-10-14,-0.022996183663926594,-0.0121146055839709,0.07642485608841836,-0.12142828825409892
00919-2002,2022-10-14,2024-10-14,-0.0005887414604986929,-0.000308489910057797,0.12060595791477652,0.059812231094893864
00919-1319,2022-10-14,2024-10-14,0.016811560144804713,0.008772760431964075,0.059082074952127375,0.17723925643546098
00919-3042,2022-10-14,2024-10-14,0.022335511443469857,0.011640222468052306,0.046148382998516396,0.27366784037117065
00919-2211,2022-10-14,2024-10-14,-0.012904067521726112,-0.006781450661200139,0.05473397008409514,-0.09710789568904449
00919-8112,2022-10-14,2024-10-14,0.03192567976231518,0.016600979106096383,0.058070363145249354,0.31251765710602913
00919-3293,2022-10-14,2024-10-14,0.013162942593442008,0.006874708280372489,0.050926970830792284,0.15977019230829953
00919-9958,2022-10-14,2024-10-14,0.16686772172758338,0.0842094826553174,0.051977414680229074,1.581486473709718
00919-6589,2022-10-14,2024-10-14,0.1818003196237546,0.09145660653527145,0.06950828032224562,1.2935250547873727
00919-2498,2022-10-14,2024-10-14,0.23257447644964144,0.11577799980547461,0.08874333977966258,1.2784890362595347
00919-2101,2022-10-14,2024-10-14,-0.03268895542693304,-0.01726147577742225,0.0647430872512477,-0.23669413017243265
00919-6005,2022-10-14,2024-10-14,-0.12759288763278173,-0.06901586049461617,0.08868243605928573,-0.7618344671826215
00919-4766,2022-10-14,2024-10-14,-0.03713545798933558,-0.01963078576687468,0.059913169427670505,-0.30107086453066584
00919-3034,2022-10-14,2024-10-14,0.03649916645324856,0.01895899949050294,0.05717990322587855,0.35688152166546905
00919-9939,2022-10-14,2024-10-14,0.13648097330704304,0.06932444273078817,0.061691819257775414,1.1171129225780072
00919-00900,2022-10-14,2024-10-14,0.04075193831126451,0.021147223465465055,0.05879051716658069,0.38533493236630684
00919-1802,2022-10-14,2024-10-14,-0.04688858887297524,-0.024846036011885893,0.16425976968272152,-0.07106824774335267
2903-2530,2022-10-14,2024-10-14,-0.10555638495464562,-0.056768736438355914,0.1027979057643886,-0.5174393750646223
2903-3406,2022-10-14,2024-10-14,-0.09377146988703697,-0.05027803463274531,0.07776793318310335,-0.6241659401957242
2903-2451,2022-10-14,2024-10-14,-0.13320166148691076,-0.07215646123708304,0.06632728027498089,-1.0954944967226574
2903-3010,2022-10-14,2024-10-14,-0.040084538080485094,-0.021205071303144075,0.08798809513884412,-0.19993633786959714
2903-2520,2022-10-14,2024-10-14,-0.15304776040355794,-0.0833476130719341,0.07671990676235564,-1.0954758341348545
2903-9933,2022-10-14,2024-10-14,-0.03904948915465474,-0.020652276899345234,0.0866519899347541,-0.19790145957584357
2903-9940,2022-10-14,2024-10-14,0.23218827410955467,0.11559482430555984,0.13413876745162967,0.8816578362584907
2903-4915,2022-10-14,2024-10-14,0.13592510564204802,0.06905039590530578,0.06835522674556842,1.0107004608647927
2903-5371,2022-10-14,2024-10-14,-0.12668756363754416,-0.06850983157292889,0.07304835956807243,-0.9345634781977602
2903-2809,2022-10-14,2024-10-14,-0.0003569200456595613,-0.00018700934464573445,0.047796813582963935,0.01996166339621445
2903-2404,2022-10-14,2024-10-14,0.2573722252628985,0.12748290431967096,0.08912704481827233,1.3902275932567865
2903-3042,2022-10-14,2024-10-14,0.09219064048258696,0.04728500337392121,0.07058149664762672,0.6898977717814324
2903-8112,2022-10-14,2024-10-14,0.10719952887779116,0.05480048779586607,0.08929667289585551,0.6412410140601486
2903-3324,2022-10-14,2024-10-14,0.12521748878451797,0.06375894555392153,0.07704464100383393,0.8399460640596985
2903-3293,2022-10-14,2024-10-14,-0.10119941371661076,-0.05436435869265766,0.08392647980927359,-0.6236509010372803
2903-9958,2022-10-14,2024-10-14,-0.057405530007037985,-0.030498267015571692,0.06170386135754179,-0.4709197819116748
2903-6589,2022-10-14,2024-10-14,-0.01228528816352781,-0.006455304741285851,0.08288610478717687,-0.036809901718758725
2903-4770,2022-10-14,2024-10-14,-0.005473436128128242,-0.0028713261893829594,0.07055087239092146,-0.0062653819987791145
2903-2539,2022-10-14,2024-10-14,-0.0052086791708508854,-0.0027322636536539894,0.09285614190380151,0.016765207081241608
2903-6005,2022-10-14,2024-10-14,0.07635139037304238,0.039300204806324464,0.07219773200813878,0.5699452136755361
2903-2101,2022-10-14,2024-10-14,-0.16023081213047644,-0.08742883100616057,0.07533710579093282,-1.1762288115709318
2903-9914,2022-10-14,2024-10-14,0.08136706242522848,0.04183469503414914,0.05698171770806175,0.7474657559122239
2903-2845,2022-10-14,2024-10-14,-0.0619229794440699,-0.03293534159762724,0.1284851577915535,-0.19723113117332147
2903-5534,2022-10-14,2024-10-14,-0.08344976436923648,-0.044626151688905165,0.077848655149751,-0.5473784882739935
2903-2501,2022-10-14,2024-10-14,0.003819042938801279,0.0019990135911724864,0.08620884480227507,0.06625498733408285
2903-00900,2022-10-14,2024-10-14,-0.17420094801975278,-0.09541417269124772,0.15799778516084545,-0.5559588540489565
2903-2884,2022-10-14,2024-10-14,0.37204052266581566,0.18023288114888406,0.1970100448376471,0.9333980113268258
3406-6768,2022-10-14,2024-10-14,-0.3998678962783063,-0.2347177513938627,0.4555662140697226,-0.3521601785890513
3406-2530,2022-10-14,2024-10-14,-0.5051071082972092,-0.3082457722372344,0.6329852424826232,-0.2503046331328339
3406-3376,2022-10-14,2024-10-14,-0.1078062301527339,-0.05801248790934293,0.2799455019680525,-0.0716749775306821
3406-2451,2022-10-14,2024-10-14,-0.022421096485420854,-0.011809999471261195,0.3430923145655153,0.14345139909491625
3406-2486,2022-10-14,2024-10-14,0.45371290935204683,0.21653315113982366,0.39301718252291157,0.6802613886491251
3406-1216,2022-10-14,2024-10-14,2.053365086278037,0.7946497866614507,0.5223178093253115,1.3652478012143492
3406-3010,2022-10-14,2024-10-14,-0.007170373167219271,-0.0037630544317147647,0.19324863644341791,0.07844591502297195
3406-6197,2022-10-14,2024-10-14,1.0447764559521147,0.45462149665389984,0.30392068929974125,1.3796617043130757
3406-2327,2022-10-14,2024-10-14,0.22441347376826656,0.11190141036941723,0.11010970952500207,1.0180177513250126
3406-9930,2022-10-14,2024-10-14,-0.15411642770643524,-0.08395375488803887,0.5354453070399826,0.0951475548564643
3406-2454,2022-10-14,2024-10-14,0.3915387126816601,0.1889905615357189,0.12419618218307973,1.4548936137226662
3406-2867,2022-10-14,2024-10-14,0.42088078314564087,0.20206028397198514,2.149560891034667,0.8268974809704068
3406-2520,2022-10-14,2024-10-14,0.5073792647869239,0.23985902103885154,0.720673547704501,0.6669305665530082
3406-00934,2022-10-14,2024-10-14,-0.9618655391941905,-0.8193906609762476,1.4854622454575903,-0.2903662923683641
